Orthogroup	Node	Bootstrap	Paralog1	Paralog2
syn_tree/RAxML_bipartitions.0000173.cds.aln.raxml.out	N6	100	gnl_Aspof_V1_evm.model.AsparagusV1_03.1400	gnl_Aspof_V1_evm.model.AsparagusV1_07.3676
syn_tree/RAxML_bipartitions.0000173.cds.aln.raxml.out	N14	85	Asasp_c47607_g1_i1	Asasp_c76353_g1_i1
syn_tree/RAxML_bipartitions.0000173.cds.aln.raxml.out	N14	96	gnl_Denca_Dca009846	gnl_Denca_Dca018219
syn_tree/RAxML_bipartitions.0000173.cds.aln.raxml.out	N6	99	gnl_Aspof_V1_evm.model.AsparagusV1_01.168	gnl_Aspof_V1_evm.model.AsparagusV1_05.3184
syn_tree/RAxML_bipartitions.0000173.cds.aln.raxml.out	N5	83	gnl_Denca_Dca018218	gnl_Denca_Dca009846
syn_tree/RAxML_bipartitions.0000173.cds.aln.raxml.out	N11	100	gnl_Orysa_v7.0_LOC_Os10g25090.1	gnl_Orysa_v7.0_LOC_Os03g08550.1
syn_tree/RAxML_bipartitions.0000173.cds.aln.raxml.out	N12	99	gnl_Sorbi_v2.1_Sobic.001G261400.1	gnl_Sorbi_v2.1_Sobic.002G376100.1
syn_tree/RAxML_bipartitions.0000173.cds.aln.raxml.out	N11	100	gnl_Orysa_v7.0_LOC_Os07g37810.1	gnl_Orysa_v7.0_LOC_Os06g45020.1
syn_tree/RAxML_bipartitions.0000173.cds.aln.raxml.out	N11	100	gnl_Sorbi_v2.1_Sobic.002G376100.1	gnl_Sorbi_v2.1_Sobic.001G346100.1
syn_tree/RAxML_bipartitions.0000173.cds.aln.raxml.out	N11	100	gnl_Orysa_v7.0_LOC_Os02g09740.1	gnl_Orysa_v7.0_LOC_Os06g42800.1
syn_tree/RAxML_bipartitions.0000173.cds.aln.raxml.out	N5	100	gnl_Denca_Dca024031	gnl_Denca_Dca011984
syn_tree/RAxML_bipartitions.0000173.cds.aln.raxml.out	N7	100	gnl_Yucal_TR27128_c2_g1_i1	gnl_Yucal_TR27128_c3_g1_i2
syn_tree/RAxML_bipartitions.0000174.cds.aln.raxml.out	N11	100	gnl_Sorbi_v2.1_Sobic.001G372900.1	gnl_Sorbi_v2.1_Sobic.002G408800.1
syn_tree/RAxML_bipartitions.0000174.cds.aln.raxml.out	N14	37	gnl_Bradi1.2_Bradi1g62440.1	gnl_Bradi1.2_Bradi2g12937.2
syn_tree/RAxML_bipartitions.0000174.cds.aln.raxml.out	N17	9	gnl_Acoam_MTII-2035311-Acorus_americanus	gnl_Acoam_MTII-2008061-Acorus_americanus
syn_tree/RAxML_bipartitions.0000174.cds.aln.raxml.out	N3	76	gnl_Solly_iTAGv2.3_Solyc06g064660.2.1	gnl_Solly_iTAGv2.3_Solyc01g103350.2.1
syn_tree/RAxML_bipartitions.0000174.cds.aln.raxml.out	N6	98	gnl_Aspof_V1_evm.model.AsparagusV1_02.2078	gnl_Aspof_V1_evm.model.AsparagusV1_08.3123
syn_tree/RAxML_bipartitions.0000174.cds.aln.raxml.out	N5	95	gnl_Phaeq_PEQU_31802	gnl_Phaeq_PEQU_08352
syn_tree/RAxML_bipartitions.0000174.cds.aln.raxml.out	N5	97	gnl_Denca_Dca012813	gnl_Denca_Dca015131
syn_tree/RAxML_bipartitions.0000180.cds.aln.raxml.out	N11	100	gnl_Bradi1.2_Bradi1g19050.1	gnl_Bradi1.2_Bradi1g62057.1
syn_tree/RAxML_bipartitions.0000180.cds.aln.raxml.out	N7	59	gnl_Yucal_TR28873_c11_g1_i3	gnl_Yucal_TR4606_c0_g1_i1
syn_tree/RAxML_bipartitions.0000180.cds.aln.raxml.out	N11	100	gnl_Bradi1.2_Bradi4g43037.1	gnl_Bradi1.2_Bradi4g26530.1
syn_tree/RAxML_bipartitions.0000180.cds.aln.raxml.out	N3	71	gnl_Vitvi_Genoscope.12X_GSVIVT01013483001	gnl_Vitvi_Genoscope.12X_GSVIVT01033624001
syn_tree/RAxML_bipartitions.0000180.cds.aln.raxml.out	N12	99	gnl_Orysa_v7.0_LOC_Os03g49800.1	gnl_Orysa_v7.0_LOC_Os03g15550.1
syn_tree/RAxML_bipartitions.0000180.cds.aln.raxml.out	N11	100	gnl_Sorbi_v2.1_Sobic.010G279800.1	gnl_Sorbi_v2.1_Sobic.001G203400.1
syn_tree/RAxML_bipartitions.0000180.cds.aln.raxml.out	N4	24	gnl_Spipo_v2_Spipo15G0025200	gnl_Spipo_v2_Spipo4G0007200
syn_tree/RAxML_bipartitions.0000180.cds.aln.raxml.out	N13	88	gnl_Elagu_v2.0_p5_sc00017.V1.gene517	gnl_Elagu_v2.0_p5_sc00017.V1.gene519
syn_tree/RAxML_bipartitions.0000180.cds.aln.raxml.out	N6	45	gnl_Aspof_V1_evm.model.AsparagusV1_03.1434	gnl_Aspof_V1_evm.model.AsparagusV1_07.3703
syn_tree/RAxML_bipartitions.0000180.cds.aln.raxml.out	N5	100	gnl_Phaeq_PEQU_08680	gnl_Phaeq_PEQU_02985
syn_tree/RAxML_bipartitions.0000185.cds.aln.raxml.out	N3	92	gnl_Solly_iTAGv2.3_Solyc06g054570.1.1	gnl_Solly_iTAGv2.3_Solyc09g074580.1.1
syn_tree/RAxML_bipartitions.0000185.cds.aln.raxml.out	N11	94	gnl_Orysa_v7.0_LOC_Os05g05730.1	gnl_Orysa_v7.0_ChrUn.fgenesh.mRNA.94
syn_tree/RAxML_bipartitions.0000185.cds.aln.raxml.out	N5	100	gnl_Phaeq_PEQU_25795	gnl_Phaeq_PEQU_25124
syn_tree/RAxML_bipartitions.0000185.cds.aln.raxml.out	N10	80	gnl_Bradi1.2_Bradi4g05630.1	gnl_Bradi1.2_Bradi4g05660.1
syn_tree/RAxML_bipartitions.0000185.cds.aln.raxml.out	N6	59	gnl_Aspof_V1_evm.model.AsparagusV1_02.2082	gnl_Aspof_V1_evm.model.AsparagusV1_08.3103
syn_tree/RAxML_bipartitions.0000186.cds.aln.raxml.out	N5	100	gnl_Denca_Dca028603	gnl_Denca_Dca026160
syn_tree/RAxML_bipartitions.0000186.cds.aln.raxml.out	N11	100	gnl_Sorbi_v2.1_Sobic.010G015500.1	gnl_Sorbi_v2.1_Sobic.010G017100.1
syn_tree/RAxML_bipartitions.0000186.cds.aln.raxml.out	N5	100	gnl_Denca_Dca004321	gnl_Denca_Dca023727
syn_tree/RAxML_bipartitions.0000186.cds.aln.raxml.out	N7	57	gnl_Aspof_V1_evm.model.AsparagusV1_08.2045	gnl_Aspof_V1_evm.model.AsparagusV1_01.537
syn_tree/RAxML_bipartitions.0000186.cds.aln.raxml.out	N11	100	gnl_Orysa_v7.0_LOC_Os02g46850.1	gnl_Orysa_v7.0_LOC_Os01g43940.1
syn_tree/RAxML_bipartitions.0000195.cds.aln.raxml.out	N5	100	gnl_Denca_Dca027035	gnl_Denca_Dca007213
syn_tree/RAxML_bipartitions.0000195.cds.aln.raxml.out	N7	100	Asasp_c72491_g1_i1	Asasp_c20128_g1_i3
syn_tree/RAxML_bipartitions.0000195.cds.aln.raxml.out	N11	100	gnl_Orysa_v7.0_LOC_Os02g45310.1	gnl_Orysa_v7.0_LOC_Os04g48230.1
syn_tree/RAxML_bipartitions.0000195.cds.aln.raxml.out	N5	100	gnl_Phaeq_PEQU_00588	gnl_Phaeq_PEQU_16329
syn_tree/RAxML_bipartitions.0000195.cds.aln.raxml.out	N5	100	gnl_Denca_Dca005300	gnl_Denca_Dca027378
syn_tree/RAxML_bipartitions.0000195.cds.aln.raxml.out	N12	91	gnl_Anaco_Aco007588.mRNA1	gnl_Anaco_Aco016264.mRNA1
syn_tree/RAxML_bipartitions.0000195.cds.aln.raxml.out	N5	100	gnl_Phaeq_PEQU_00283	gnl_Phaeq_PEQU_17915
syn_tree/RAxML_bipartitions.0000195.cds.aln.raxml.out	N13	88	gnl_Elagu_v2.0_p5_sc00054.V1.gene435	gnl_Elagu_v2.0_p5_sc00054.V1.gene434
syn_tree/RAxML_bipartitions.0000197.cds.aln.raxml.out	N13	47	gnl_Elagu_v2.0_p5_sc00168.V1.gene253	gnl_Elagu_v2.0_p5_sc00168.V1.gene227
syn_tree/RAxML_bipartitions.0000197.cds.aln.raxml.out	N3	76	gnl_Solly_iTAGv2.3_Solyc01g099990.2.1	gnl_Solly_iTAGv2.3_Solyc01g100010.2.1
syn_tree/RAxML_bipartitions.0000197.cds.aln.raxml.out	N11	5	gnl_Orysa_v7.0_LOC_Os02g56820.1	gnl_Orysa_v7.0_LOC_Os12g03740.1
syn_tree/RAxML_bipartitions.0000198.cds.aln.raxml.out	N11	99	gnl_Sorbi_v2.1_Sobic.009G087600.1	gnl_Sorbi_v2.1_Sobic.010G175100.1
syn_tree/RAxML_bipartitions.0000198.cds.aln.raxml.out	N6	47	Asasp_c89967_g1_i1	Asasp_c76169_g1_i1
syn_tree/RAxML_bipartitions.0000198.cds.aln.raxml.out	N7	41	Asasp_c89967_g1_i1	Asasp_c69274_g1_i1
syn_tree/RAxML_bipartitions.0000198.cds.aln.raxml.out	N17	100	gnl_Vitvi_Genoscope.12X_GSVIVT01009413001	gnl_Vitvi_Genoscope.12X_GSVIVT01034078001
syn_tree/RAxML_bipartitions.0000204.cds.aln.raxml.out	N11	86	gnl_Sorbi_v2.1_Sobic.003G264900.1	gnl_Sorbi_v2.1_Sobic.009G221600.1
syn_tree/RAxML_bipartitions.0000204.cds.aln.raxml.out	N5	96	gnl_Phaeq_PEQU_40784	gnl_Phaeq_PEQU_06476
syn_tree/RAxML_bipartitions.0000204.cds.aln.raxml.out	N11	100	gnl_Bradi1.2_Bradi2g16490.1	gnl_Bradi1.2_Bradi2g46070.1
syn_tree/RAxML_bipartitions.0000204.cds.aln.raxml.out	N12	56	gnl_Anaco_Aco006709.mRNA1	gnl_Anaco_Aco017925.mRNA1
syn_tree/RAxML_bipartitions.0000210.cds.aln.raxml.out	N14	35	gnl_Sorbi_v2.1_Sobic.005G123500.1	gnl_Sorbi_v2.1_Sobic.001G373600.1
syn_tree/RAxML_bipartitions.0000210.cds.aln.raxml.out	N7	94	gnl_Aspof_V1_evm.model.AsparagusV1_04.1514	gnl_Aspof_V1_evm.model.AsparagusV1_04.1516
syn_tree/RAxML_bipartitions.0000210.cds.aln.raxml.out	N5	97	gnl_Denca_Dca026007	gnl_Denca_Dca025351
syn_tree/RAxML_bipartitions.0000210.cds.aln.raxml.out	N3	63	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_16.194	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_48.105
syn_tree/RAxML_bipartitions.0000214.cds.aln.raxml.out	N3	66	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_18.238	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_107.58
syn_tree/RAxML_bipartitions.0000214.cds.aln.raxml.out	N17	25	gnl_Musac_v1.0_GSMUA_Achr7G00900_001	gnl_Musac_v1.0_GSMUA_Achr1G09160_001
syn_tree/RAxML_bipartitions.0000214.cds.aln.raxml.out	N11	89	gnl_Sorbi_v2.1_Sobic.004G290500.1	gnl_Sorbi_v2.1_Sobic.006G173400.1
syn_tree/RAxML_bipartitions.0000214.cds.aln.raxml.out	N3	37	gnl_Vitvi_Genoscope.12X_GSVIVT01028324001	gnl_Vitvi_Genoscope.12X_GSVIVT01027807001
syn_tree/RAxML_bipartitions.0000214.cds.aln.raxml.out	N12	16	gnl_Orysa_v7.0_LOC_Os12g43340.1	gnl_Orysa_v7.0_LOC_Os03g56790.1
syn_tree/RAxML_bipartitions.0000217.cds.aln.raxml.out	N2	61	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_95.35	gnl_Carpa_ASGPBv0.4_evm.TU.contig_35614.1
syn_tree/RAxML_bipartitions.0000217.cds.aln.raxml.out	N11	61	gnl_Orysa_v7.0_LOC_Os05g44200.1	gnl_Orysa_v7.0_LOC_Os01g54470.1
syn_tree/RAxML_bipartitions.0000218.cds.aln.raxml.out	N14	71	gnl_Phaeq_PEQU_05814	gnl_Phaeq_PEQU_33771
syn_tree/RAxML_bipartitions.0000218.cds.aln.raxml.out	N5	98	gnl_Denca_Dca013440	gnl_Denca_Dca005770
syn_tree/RAxML_bipartitions.0000218.cds.aln.raxml.out	N5	99	gnl_Denca_Dca001901	gnl_Denca_Dca009520
syn_tree/RAxML_bipartitions.0000218.cds.aln.raxml.out	N3	99	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_3.112	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_96.58
syn_tree/RAxML_bipartitions.0000218.cds.aln.raxml.out	N15	81	gnl_Elagu_v2.0_p5_sc00053.V1.gene27	gnl_Elagu_v2.0_p5_sc00016.V1.gene690
syn_tree/RAxML_bipartitions.0000218.cds.aln.raxml.out	N6	93	gnl_Aspof_V1_evm.model.AsparagusV1_01.952	gnl_Aspof_V1_evm.model.AsparagusV1_07.2137
syn_tree/RAxML_bipartitions.0000218.cds.aln.raxml.out	N5	100	gnl_Phaeq_PEQU_17830	gnl_Phaeq_PEQU_32869
syn_tree/RAxML_bipartitions.0000218.cds.aln.raxml.out	N2	64	gnl_Solly_iTAGv2.3_Solyc00g027660.1.1	gnl_Solly_iTAGv2.3_Solyc10g086430.1.1
syn_tree/RAxML_bipartitions.0000218.cds.aln.raxml.out	N16	26	gnl_Acoam_MTII-2036186-Acorus_americanus	gnl_Acoam_MTII-2035661-Acorus_americanus
syn_tree/RAxML_bipartitions.0000218.cds.aln.raxml.out	N16	48	gnl_Acoam_MTII-2004757-Acorus_americanus	gnl_Acoam_MTII-2033057-Acorus_americanus
syn_tree/RAxML_bipartitions.0000222.cds.aln.raxml.out	N14	29	gnl_Yucal_TR42889_c2_g2_i1	gnl_Yucal_TR42889_c2_g1_i1
syn_tree/RAxML_bipartitions.0000222.cds.aln.raxml.out	N14	64	gnl_Bradi1.2_Bradi2g34040.1	gnl_Bradi1.2_Bradi2g17210.1
syn_tree/RAxML_bipartitions.0000222.cds.aln.raxml.out	N12	77	gnl_Anaco_Aco020372.mRNA1	gnl_Anaco_Aco017143.mRNA1
syn_tree/RAxML_bipartitions.0000222.cds.aln.raxml.out	N5	100	gnl_Phaeq_PEQU_27266	gnl_Phaeq_PEQU_39267
syn_tree/RAxML_bipartitions.0000222.cds.aln.raxml.out	N11	98	gnl_Sorbi_v2.1_Sobic.003G045000.1	gnl_Sorbi_v2.1_Sobic.009G064900.1
syn_tree/RAxML_bipartitions.0000222.cds.aln.raxml.out	N11	27	gnl_Sorbi_v2.1_Sobic.007G024700.1	gnl_Sorbi_v2.1_Sobic.002G105200.1
syn_tree/RAxML_bipartitions.0000222.cds.aln.raxml.out	N13	10	gnl_Musac_v1.0_GSMUA_Achr7G07360_001	gnl_Musac_v1.0_GSMUA_Achr6G29780_001
syn_tree/RAxML_bipartitions.0000222.cds.aln.raxml.out	N3	99	gnl_Vitvi_Genoscope.12X_GSVIVT01015451001	gnl_Vitvi_Genoscope.12X_GSVIVT01035719001
syn_tree/RAxML_bipartitions.0000222.cds.aln.raxml.out	N11	97	gnl_Sorbi_v2.1_Sobic.009G225500.1	gnl_Sorbi_v2.1_Sobic.003G259300.1
syn_tree/RAxML_bipartitions.0000222.cds.aln.raxml.out	N5	80	gnl_Denca_Dca001079	gnl_Denca_Dca012458
syn_tree/RAxML_bipartitions.0000222.cds.aln.raxml.out	N3	91	gnl_Vitvi_Genoscope.12X_GSVIVT01010318001	gnl_Vitvi_Genoscope.12X_GSVIVT01001852001
syn_tree/RAxML_bipartitions.0000222.cds.aln.raxml.out	N3	41	gnl_Vitvi_Genoscope.12X_GSVIVT01016207001	gnl_Vitvi_Genoscope.12X_GSVIVT01033668001
syn_tree/RAxML_bipartitions.0000225.cds.aln.raxml.out	N14	56	gnl_Orysa_v7.0_LOC_Os01g54080.1	gnl_Orysa_v7.0_LOC_Os02g13580.1
syn_tree/RAxML_bipartitions.0000225.cds.aln.raxml.out	N16	19	gnl_Acoam_MTII-2043132-Acorus_americanus	gnl_Acoam_MTII-2040100-Acorus_americanus
syn_tree/RAxML_bipartitions.0000225.cds.aln.raxml.out	N11	96	gnl_Bradi1.2_Bradi3g08710.1	gnl_Bradi1.2_Bradi1g38040.1
syn_tree/RAxML_bipartitions.0000225.cds.aln.raxml.out	N5	100	gnl_Denca_Dca011586	gnl_Denca_Dca006160
syn_tree/RAxML_bipartitions.0000225.cds.aln.raxml.out	N17	25	gnl_Acoam_MTII-2031492-Acorus_americanus	gnl_Acoam_MTII-2034597-Acorus_americanus
syn_tree/RAxML_bipartitions.0000225.cds.aln.raxml.out	N3	47	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_48.130	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_151.38
syn_tree/RAxML_bipartitions.0000225.cds.aln.raxml.out	N17	41	gnl_Acoam_MTII-2043529-Acorus_americanus	gnl_Acoam_MTII-2039749-Acorus_americanus
syn_tree/RAxML_bipartitions.0000225.cds.aln.raxml.out	N3	89	gnl_Solly_iTAGv2.3_Solyc08g081120.2.1	gnl_Solly_iTAGv2.3_Solyc06g069130.2.1
syn_tree/RAxML_bipartitions.0000225.cds.aln.raxml.out	N8	39	Asasp_c12619_g1_i1	Asasp_c4181_g1_i1
syn_tree/RAxML_bipartitions.0000225.cds.aln.raxml.out	N17	35	gnl_Acoam_MTII-2031712-Acorus_americanus	gnl_Acoam_MTII-2034289-Acorus_americanus
syn_tree/RAxML_bipartitions.0000225.cds.aln.raxml.out	N11	97	gnl_Bradi1.2_Bradi2g19450.1	gnl_Bradi1.2_Bradi2g49567.1
syn_tree/RAxML_bipartitions.0000225.cds.aln.raxml.out	N11	83	gnl_Orysa_v7.0_LOC_Os11g44880.1	gnl_Orysa_v7.0_LOC_Os12g36100.1
syn_tree/RAxML_bipartitions.0000225.cds.aln.raxml.out	N5	73	gnl_Denca_Dca018399	gnl_Denca_Dca018400
syn_tree/RAxML_bipartitions.0000231.cds.aln.raxml.out	N3	83	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_52.160	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_386.4
syn_tree/RAxML_bipartitions.0000231.cds.aln.raxml.out	N11	100	gnl_Orysa_v7.0_LOC_Os06g35530.1	gnl_Orysa_v7.0_LOC_Os02g14130.1
syn_tree/RAxML_bipartitions.0000231.cds.aln.raxml.out	N12	28	gnl_Sorbi_v2.1_Sobic.003G113800.1	gnl_Sorbi_v2.1_Sobic.003G141500.1
syn_tree/RAxML_bipartitions.0000231.cds.aln.raxml.out	N6	26	gnl_Aspof_V1_evm.model.AsparagusV1_05.212	gnl_Aspof_V1_evm.model.AsparagusV1_07.1161
syn_tree/RAxML_bipartitions.0000231.cds.aln.raxml.out	N14	57	gnl_Yucal_TR1670_c1_g2_i1	gnl_Yucal_TR1670_c1_g1_i3
syn_tree/RAxML_bipartitions.0000231.cds.aln.raxml.out	N11	100	gnl_Orysa_v7.0_LOC_Os05g04340.1	gnl_Orysa_v7.0_LOC_Os01g19150.2
syn_tree/RAxML_bipartitions.0000231.cds.aln.raxml.out	N3	96	gnl_Vitvi_Genoscope.12X_GSVIVT01028190001	gnl_Vitvi_Genoscope.12X_GSVIVT01031301001
syn_tree/RAxML_bipartitions.0000231.cds.aln.raxml.out	N5	100	gnl_Denca_Dca010076	gnl_Denca_Dca017397
syn_tree/RAxML_bipartitions.0000233.cds.aln.raxml.out	N14	4	gnl_Anaco_Aco019043.mRNA1	gnl_Anaco_Aco015101.mRNA1
syn_tree/RAxML_bipartitions.0000233.cds.aln.raxml.out	N12	5	gnl_Sorbi_v2.1_Sobic.004G155300.1	gnl_Sorbi_v2.1_Sobic.006G051300.1
syn_tree/RAxML_bipartitions.0000233.cds.aln.raxml.out	N11	43	gnl_Bradi1.2_Bradi3g44070.1	gnl_Bradi1.2_Bradi5g08140.1
syn_tree/RAxML_bipartitions.0000233.cds.aln.raxml.out	N11	72	gnl_Sorbi_v2.1_Sobic.003G407000.1	gnl_Sorbi_v2.1_Sobic.002G111300.1
syn_tree/RAxML_bipartitions.0000233.cds.aln.raxml.out	N11	93	gnl_Sorbi_v2.1_Sobic.003G108000.1	gnl_Sorbi_v2.1_Sobic.009G001700.1
syn_tree/RAxML_bipartitions.0000234.cds.aln.raxml.out	N11	100	gnl_Orysa_v7.0_LOC_Os03g03550.1	gnl_Orysa_v7.0_LOC_Os10g38820.1
syn_tree/RAxML_bipartitions.0000234.cds.aln.raxml.out	N5	92	gnl_Phaeq_PEQU_17330	gnl_Phaeq_PEQU_20570
syn_tree/RAxML_bipartitions.0000234.cds.aln.raxml.out	N11	100	gnl_Sorbi_v2.1_Sobic.005G046100.1	gnl_Sorbi_v2.1_Sobic.008G046600.1
syn_tree/RAxML_bipartitions.0000234.cds.aln.raxml.out	N5	98	gnl_Denca_Dca005014	gnl_Denca_Dca004197
syn_tree/RAxML_bipartitions.0000234.cds.aln.raxml.out	N11	99	gnl_Sorbi_v2.1_Sobic.002G418100.1	gnl_Sorbi_v2.1_Sobic.001G380700.1
syn_tree/RAxML_bipartitions.0000234.cds.aln.raxml.out	N5	91	gnl_Denca_Dca021697	gnl_Denca_Dca018229
syn_tree/RAxML_bipartitions.0000236.cds.aln.raxml.out	N17	66	gnl_Acoam_MTII-2005484-Acorus_americanus	gnl_Acoam_MTII-2003489-Acorus_americanus
syn_tree/RAxML_bipartitions.0000236.cds.aln.raxml.out	N11	100	gnl_Orysa_v7.0_LOC_Os09g29840.1	gnl_Orysa_v7.0_LOC_Os08g38086.3
syn_tree/RAxML_bipartitions.0000236.cds.aln.raxml.out	N12	31	gnl_Anaco_Aco018645.mRNA1	gnl_Anaco_Aco018648.mRNA1
syn_tree/RAxML_bipartitions.0000238.cds.aln.raxml.out	N11	76	gnl_Bradi1.2_Bradi1g67080.1	gnl_Bradi1.2_Bradi1g67040.1
syn_tree/RAxML_bipartitions.0000238.cds.aln.raxml.out	N5	100	gnl_Denca_Dca011655	gnl_Denca_Dca011662
syn_tree/RAxML_bipartitions.0000238.cds.aln.raxml.out	N9	8	gnl_Musac_v1.0_GSMUA_Achr6G33860_001	gnl_Musac_v1.0_GSMUA_Achr7G14910_001
syn_tree/RAxML_bipartitions.0000239.cds.aln.raxml.out	N5	82	gnl_Denca_Dca019384	gnl_Denca_Dca016059
syn_tree/RAxML_bipartitions.0000239.cds.aln.raxml.out	N3	75	gnl_Vitvi_Genoscope.12X_GSVIVT01018070001	gnl_Vitvi_Genoscope.12X_GSVIVT01003132001
syn_tree/RAxML_bipartitions.0000239.cds.aln.raxml.out	N11	16	gnl_Orysa_v7.0_LOC_Os11g03980.1	gnl_Orysa_v7.0_LOC_Os01g59530.1
syn_tree/RAxML_bipartitions.0000239.cds.aln.raxml.out	N7	29	gnl_Aspof_V1_evm.model.AsparagusV1_07.1698	gnl_Aspof_V1_evm.model.AsparagusV1_05.35
syn_tree/RAxML_bipartitions.0000246.cds.aln.raxml.out	N3	91	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_19.262	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_81.60
syn_tree/RAxML_bipartitions.0000246.cds.aln.raxml.out	N14	14	gnl_Denca_Dca021798	gnl_Denca_Dca015961
syn_tree/RAxML_bipartitions.0000246.cds.aln.raxml.out	N6	57	gnl_Aspof_V1_evm.model.AsparagusV1_01.1909	gnl_Aspof_V1_evm.model.AsparagusV1_06.1447
syn_tree/RAxML_bipartitions.0000246.cds.aln.raxml.out	N7	58	gnl_Aspof_V1_evm.model.AsparagusV1_05.287	gnl_Aspof_V1_evm.model.AsparagusV1_02.79
syn_tree/RAxML_bipartitions.0000246.cds.aln.raxml.out	N11	100	gnl_Bradi1.2_Bradi2g35150.1	gnl_Bradi1.2_Bradi2g12650.1
syn_tree/RAxML_bipartitions.0000247.cds.aln.raxml.out	N12	78	gnl_Sorbi_v2.1_Sobic.002G228900.1	gnl_Sorbi_v2.1_Sobic.004G186900.1
syn_tree/RAxML_bipartitions.0000247.cds.aln.raxml.out	N14	81	gnl_Denca_Dca011935	gnl_Denca_Dca020568
syn_tree/RAxML_bipartitions.0000247.cds.aln.raxml.out	N13	38	gnl_Musac_v1.0_GSMUA_Achr6G10190_001	gnl_Musac_v1.0_GSMUA_Achr9G15210_001
syn_tree/RAxML_bipartitions.0000247.cds.aln.raxml.out	N11	100	gnl_Orysa_v7.0_LOC_Os04g37690.1	gnl_Orysa_v7.0_LOC_Os02g35950.1
syn_tree/RAxML_bipartitions.0000247.cds.aln.raxml.out	N5	100	gnl_Denca_Dca020568	gnl_Denca_Dca020078
syn_tree/RAxML_bipartitions.0000247.cds.aln.raxml.out	N3	60	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_198.41	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_97.14
syn_tree/RAxML_bipartitions.0000248.cds.aln.raxml.out	N11	99	gnl_Bradi1.2_Bradi2g38390.1	gnl_Bradi1.2_Bradi2g11540.1
syn_tree/RAxML_bipartitions.0000248.cds.aln.raxml.out	N11	35	gnl_Sorbi_v2.1_Sobic.002G023900.1	gnl_Sorbi_v2.1_Sobic.001G140200.1
syn_tree/RAxML_bipartitions.0000248.cds.aln.raxml.out	N5	95	gnl_Phaeq_PEQU_41621	gnl_Phaeq_PEQU_08742
syn_tree/RAxML_bipartitions.0000249.cds.aln.raxml.out	N11	39	gnl_Sorbi_v2.1_Sobic.009G006100.1	gnl_Sorbi_v2.1_Sobic.008G047000.1
syn_tree/RAxML_bipartitions.0000249.cds.aln.raxml.out	N17	2	gnl_Solly_iTAGv2.3_Solyc00g017210.1.1	gnl_Solly_iTAGv2.3_Solyc10g086460.1.1
syn_tree/RAxML_bipartitions.0000249.cds.aln.raxml.out	N3	2	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_81.159	gnl_Carpa_ASGPBv0.4_evm.model.supercontig_1.401
syn_tree/RAxML_bipartitions.0000249.cds.aln.raxml.out	N7	43	gnl_Yucal_TR48222_c1_g3_i1	gnl_Yucal_TR59684_c0_g1_i1
syn_tree/RAxML_bipartitions.0000249.cds.aln.raxml.out	N5	99	gnl_Denca_Dca006932	gnl_Denca_Dca022713
syn_tree/RAxML_bipartitions.0000249.cds.aln.raxml.out	N16	16	gnl_Orysa_v7.0_LOC_Os03g50885.1	gnl_Orysa_v7.0_LOC_Os12g06660.1
syn_tree/RAxML_bipartitions.0000249.cds.aln.raxml.out	N16	18	gnl_Musac_v1.0_GSMUA_Achr4G31250_001	gnl_Musac_v1.0_GSMUA_AchrUn_randomG01440_001
syn_tree/RAxML_bipartitions.0000249.cds.aln.raxml.out	N10	46	gnl_Orysa_v7.0_LOC_Os01g73310.1	gnl_Orysa_v7.0_LOC_Os05g01600.2
syn_tree/RAxML_bipartitions.0000253.cds.aln.raxml.out	N11	93	gnl_Orysa_v7.0_LOC_Os03g58830.1	gnl_Orysa_v7.0_LOC_Os07g09590.1
syn_tree/RAxML_bipartitions.0000253.cds.aln.raxml.out	N5	89	gnl_Denca_Dca025876	gnl_Denca_Dca003768
syn_tree/RAxML_bipartitions.0000253.cds.aln.raxml.out	N7	97	gnl_Aspof_V1_evm.model.AsparagusV1_07.3861	gnl_Aspof_V1_evm.model.AsparagusV1_03.1038
syn_tree/RAxML_bipartitions.0000253.cds.aln.raxml.out	N17	3	gnl_Musac_v1.0_GSMUA_AchrUn_randomG15500_001	gnl_Musac_v1.0_GSMUA_Achr9G09770_001
syn_tree/RAxML_bipartitions.0000253.cds.aln.raxml.out	N9	77	gnl_Musac_v1.0_GSMUA_Achr2G09660_001	gnl_Musac_v1.0_GSMUA_Achr6G09050_001
syn_tree/RAxML_bipartitions.0000263.cds.aln.raxml.out	N5	99	gnl_Denca_Dca005512	gnl_Denca_Dca023723
